user_id,speech_prob_calm,speech_prob_stressed,speech_prob_sad,speech_prob_anxious,speech_prob_neutral,speech_prob_energetic,dominant_speech_emotion,pitch_mean_hz,pitch_variance,energy_mean,speech_rate_wpm,pause_ratio,jitter,shimmer,speech_embed_0,speech_embed_1,speech_embed_2,speech_embed_3,speech_embed_4,speech_embed_5,speech_embed_6,speech_embed_7,speech_embed_8,speech_embed_9,speech_embed_10,speech_embed_11,speech_embed_12,speech_embed_13,speech_embed_14,speech_embed_15
U00530,0.2387,0.1164,0.1703,0.1214,0.3014,0.0518,neutral,205.4,48.65,0.478,172.0,0.267,0.0156,0.0266,-0.7924,0.0973,-0.5689,0.1176,0.0614,-1.3817,-0.7794,1.0707,-0.7825,-1.5489,-1.1243,0.5047,-0.7952,-1.6361,-0.635,0.29
U00531,0.2107,0.1895,0.1611,0.1671,0.2569,0.0147,neutral,211.1,40.43,0.516,147.0,0.285,0.0122,0.0498,-0.6363,-0.5482,1.2604,0.3148,-1.0119,0.1815,-0.6874,-0.332,-0.0483,-2.0074,-0.7858,-0.6696,-0.1816,-1.7237,-1.8891,-0.183
U00532,0.2644,0.1354,0.1841,0.1164,0.2567,0.043,calm,212.8,27.17,0.521,110.3,0.293,0.0169,0.0338,-0.3655,0.1172,1.8581,-0.6534,0.1572,-1.4656,0.7892,1.0229,-1.0521,-0.5106,1.107,0.0295,-1.663,0.9055,-0.5665,-1.2807
U00533,0.1666,0.2758,0.1776,0.187,0.1921,0.0009,stressed,154.1,32.79,0.34,121.0,0.296,0.0195,0.0387,-0.781,-0.0374,0.3505,-0.2016,0.6984,-2.1507,-3.6301,-0.1219,0.8982,-2.1685,-0.9095,-1.1178,1.0367,-0.1572,-0.8334,0.46
U00534,0.2391,0.1488,0.1835,0.113,0.2753,0.0404,neutral,236.7,22.13,0.378,154.4,0.176,0.0166,0.0369,-1.066,-0.2137,0.2615,-1.2155,-1.5445,-0.6305,-0.9109,0.2314,-0.2161,0.0346,-0.3811,-0.9296,1.1616,-0.0581,-1.9511,0.09
U00535,0.2391,0.116,0.1401,0.1077,0.3473,0.0499,neutral,198.1,28.22,0.434,172.0,0.144,0.0107,0.0309,2.5222,0.658,1.1329,-0.8972,-0.9851,-0.7557,-0.4637,-1.0929,-0.3483,1.2255,0.0233,-1.9937,1.395,-1.6304,1.1675,-0.136
U00536,0.2745,0.1601,0.123,0.1111,0.272,0.0593,calm,196.6,34.68,0.44,150.0,0.147,0.0169,0.0363,-0.7526,-0.8906,1.5063,-1.303,0.108,-1.3871,0.2337,-0.5433,-0.1228,-0.6296,-2.2936,0.1421,0.0658,-1.2805,-0.148,0.0763
U00537,0.1735,0.2111,0.1522,0.2092,0.2531,0.0009,neutral,185.9,44.19,0.601,138.2,0.21,0.0106,0.0488,-0.7679,-0.2354,-1.7116,-0.3708,-0.689,-1.5386,0.9894,0.2621,-0.7295,-1.9468,-0.1097,-1.2819,0.0657,-0.1911,-1.6266,-0.6291
U00538,0.2994,0.0926,0.1386,0.1845,0.263,0.022,calm,238.4,14.02,0.507,163.5,0.288,0.0141,0.0502,-0.4062,-0.6457,-0.0385,0.2315,0.2799,-1.1316,-0.0856,-1.232,-0.3369,0.4183,0.3626,1.7812,-0.6907,0.8806,1.8451,2.1353
U00539,0.312,0.0762,0.0824,0.0886,0.2973,0.1436,calm,179.3,25.21,0.656,140.7,0.243,0.0095,0.0417,0.1857,-0.3777,-1.5111,-0.0347,-1.3611,0.287,0.8566,0.4854,-0.1292,-0.1405,0.64,-0.6926,0.1044,-1.4687,-0.8163,0.167
U00540,0.1366,0.2228,0.1969,0.1749,0.2677,0.001,neutral,203.6,35.04,0.337,130.0,0.212,0.0226,0.0487,0.4558,-2.3905,0.3114,-2.2194,-0.6374,1.8117,-2.1768,-0.5833,-1.6392,-1.1727,-1.5844,-3.244,-0.069,-0.5649,-1.5263,0.6669
U00541,0.2386,0.1444,0.1419,0.1493,0.2593,0.0665,neutral,191.5,30.98,0.425,133.0,0.153,0.0132,0.0431,0.6355,-0.0593,0.8296,-1.4212,0.7885,0.712,-1.6782,-1.4398,-0.9409,0.2114,-2.5418,-0.0094,0.2911,1.5674,1.2098,-0.6898
U00542,0.2008,0.1897,0.1726,0.1613,0.229,0.0467,neutral,176.8,24.99,0.514,128.4,0.39,0.0096,0.0158,-0.132,1.2029,-0.1623,-0.8545,-1.3938,-1.7687,-0.9173,-1.3507,-0.1426,-0.4772,-0.2526,-1.2191,-0.5133,0.6365,-2.1125,-1.175
U00543,0.2847,0.1198,0.1737,0.0767,0.2201,0.125,calm,153.2,25.39,0.557,165.9,0.129,0.0086,0.0212,-0.0949,1.3848,-0.7595,-1.027,-0.2572,0.4382,0.6952,-0.3044,1.4572,0.4911,-0.1084,-0.1489,-2.2284,-0.7271,-1.1618,-0.386
U00544,0.2026,0.1362,0.1799,0.1128,0.3552,0.0135,neutral,187.2,24.03,0.38,153.1,0.186,0.012,0.0504,1.5566,-0.7734,-2.2907,-0.7149,-0.6285,-0.3993,0.2554,0.4567,-1.1825,-0.2579,-0.2052,1.4112,0.5338,-1.0097,-1.6025,-0.8332
U00545,0.2972,0.1288,0.0985,0.1038,0.3456,0.0261,neutral,207.8,32.14,0.441,147.2,0.248,0.0132,0.0279,-0.5912,-0.3608,0.3261,-1.7356,-0.6683,-0.205,-0.1557,-0.5273,-0.0287,-2.1406,-1.9207,1.2915,-0.1805,-0.3041,-1.9069,-2.2125
U00546,0.2385,0.1789,0.1006,0.1414,0.2932,0.0475,neutral,211.1,30.82,0.524,169.9,0.264,0.0131,0.0314,0.8258,0.3341,0.41,-0.1125,0.5891,-1.1782,-0.9852,-1.1706,0.3539,-0.9299,-1.0505,-0.1211,-1.271,0.2318,-0.8237,1.1397
U00547,0.1883,0.2245,0.1238,0.1583,0.2499,0.0552,neutral,163.2,43.69,0.458,140.7,0.217,0.0164,0.0567,0.4058,-0.3128,0.698,0.3616,1.0773,0.0505,2.3125,-0.8546,1.4884,-1.544,-0.655,0.164,-3.2094,-1.1033,1.6802,0.938
U00548,0.237,0.1115,0.0975,0.1269,0.3226,0.1046,neutral,207.0,48.08,0.645,109.6,0.171,0.0064,0.0603,-0.5819,-0.9399,0.5726,-0.4518,0.9153,-0.8055,0.7661,-2.7263,2.3522,0.5479,0.1507,-0.6929,-0.2327,-0.2526,-0.3959,0.0905
U00549,0.2181,0.1671,0.1341,0.1516,0.2782,0.0509,neutral,187.3,33.15,0.54,132.0,0.116,0.0148,0.0495,0.1741,0.4799,-0.7352,0.1098,1.7455,-1.5136,0.1601,-0.6957,0.9685,-0.3389,-0.6128,-1.7329,-1.272,-0.7029,0.5964,1.207
U00550,0.2354,0.142,0.1446,0.1479,0.2719,0.0581,neutral,192.5,43.42,0.429,124.2,0.229,0.0094,0.0521,0.111,-0.3828,-0.2931,0.1542,0.367,2.2364,-1.3097,0.7224,2.0017,0.1348,-0.1763,-0.6107,-0.3272,-0.2826,0.9331,1.0207
U00551,0.1692,0.2143,0.1558,0.1696,0.2698,0.0212,neutral,194.9,39.99,0.606,110.4,0.282,0.0122,0.0567,-1.5869,0.6713,-0.9904,1.5737,-1.4088,-0.2631,0.0268,-0.6273,-1.8012,-0.0884,-2.2262,-0.1371,-0.2761,-0.9998,-2.9385,-2.6005
U00552,0.2464,0.1192,0.1317,0.1259,0.2514,0.1254,neutral,206.6,30.78,0.615,134.2,0.159,0.0017,0.0263,-0.4764,0.6489,0.7064,-1.2882,-1.0433,-0.4882,1.2035,0.8142,0.2009,0.3089,-0.0114,0.2733,-0.9812,-0.7132,-0.9779,1.0408
U00553,0.278,0.1385,0.1674,0.1504,0.2604,0.0052,calm,231.2,41.26,0.496,145.2,0.313,0.0119,0.0228,1.1723,-0.8155,-0.682,-1.9351,1.2016,0.6756,-2.0206,0.7178,0.4947,1.027,-0.8112,-2.0221,-0.7778,-1.7303,0.8779,-2.7002
U00554,0.2877,0.0914,0.0969,0.1096,0.3216,0.0927,neutral,180.9,28.9,0.663,158.9,0.122,0.0042,0.034,0.0366,-0.8743,-0.8124,0.3273,2.1263,1.2709,-0.8801,-0.0065,0.3122,0.5034,1.6197,-0.3422,-0.9707,0.0894,-0.9568,-0.0147
U00555,0.2314,0.1808,0.1816,0.115,0.2601,0.0311,neutral,180.1,41.24,0.349,147.9,0.332,0.0094,0.0314,-0.8846,1.2011,-0.1342,0.611,-0.8616,0.6358,-0.3833,1.4385,0.6006,1.4069,0.8406,-1.1249,1.4043,1.3968,-1.6066,-0.3259
U00556,0.2254,0.1734,0.1482,0.1665,0.2712,0.0153,neutral,163.7,39.88,0.412,120.6,0.157,0.0184,0.0291,0.1924,-0.2572,-0.1472,0.1162,-1.7418,0.0013,-0.6684,-0.6307,-0.7606,-0.5598,0.0606,0.4755,0.5943,3.1294,-0.2031,0.9455
U00557,0.2119,0.1331,0.1248,0.1232,0.3043,0.1027,neutral,200.1,34.33,0.496,147.8,0.35,0.0195,0.0578,-0.5508,-0.4351,0.0305,-1.1279,0.6067,-0.8866,-1.5717,1.9514,1.0336,0.2574,0.5947,0.4965,-0.4208,1.425,1.0942,0.5258
U00558,0.2072,0.1109,0.1509,0.1813,0.253,0.0966,neutral,175.1,37.26,0.488,138.1,0.199,0.0164,0.0518,-0.7847,-0.5655,0.3375,0.3025,-1.1785,-2.6018,-1.4577,-0.7857,-0.2896,0.645,-1.6358,-0.4535,1.293,-0.8014,0.9268,0.6456
U00559,0.2514,0.1391,0.136,0.1327,0.2939,0.0469,neutral,188.1,15.28,0.325,157.5,0.296,0.0159,0.0676,-0.5794,0.4226,0.2771,0.7202,0.4971,-1.4445,-1.363,-0.3995,0.3872,1.5721,0.4186,-0.6785,-0.4821,0.5675,-0.6147,0.4077
U00560,0.1405,0.1587,0.1752,0.2348,0.2451,0.0456,neutral,220.2,40.74,0.459,159.8,0.182,0.0066,0.0302,-2.189,-1.33,-0.6034,-1.0191,-2.8924,-0.7233,-0.5361,0.2218,0.6515,0.2074,-3.1436,-1.1811,-0.9802,-1.5934,1.117,-0.8965
U00561,0.2541,0.1688,0.0874,0.1127,0.3295,0.0475,neutral,218.4,37.52,0.522,149.6,0.097,0.0125,0.023,1.0411,1.9076,-1.4337,-0.6923,-0.0004,1.0154,1.8395,-0.1955,1.2875,-0.0549,-0.5745,-1.7071,-0.8678,-0.1875,-0.6159,2.5394
U00562,0.3075,0.1219,0.0737,0.1131,0.2961,0.0878,calm,220.6,36.87,0.564,143.6,0.149,0.0131,0.039,0.5453,0.7752,0.8074,-1.4386,0.1809,1.0802,-0.6131,-0.9249,-1.8796,-1.0218,-0.3189,1.0236,-1.5615,1.0636,-0.0158,-1.5935
U00563,0.258,0.1404,0.1184,0.1279,0.2827,0.0726,neutral,202.8,22.62,0.554,151.6,0.268,0.016,0.031,0.4356,-0.9942,-1.088,-0.2428,-1.1622,-0.4134,0.4951,0.757,-1.2277,-2.2378,-1.1268,-0.5154,2.134,-0.8815,1.5779,0.5823
U00564,0.2097,0.143,0.1597,0.1215,0.3021,0.0639,neutral,181.6,35.88,0.603,169.3,0.254,0.0123,0.0418,-1.4104,0.4621,-0.9326,-0.7469,0.6306,0.5902,-1.1454,-0.0392,-0.1961,-0.9112,-0.0596,-0.2979,-0.5349,0.6227,-1.5908,-0.6896
U00565,0.247,0.1158,0.1455,0.1198,0.2823,0.0897,neutral,154.3,37.92,0.649,149.1,0.263,0.0266,0.0394,0.1905,0.8375,-0.7098,-0.9424,-0.2396,-0.5099,-1.4341,-1.5068,-1.595,-0.7318,-1.3002,0.3426,1.21,0.2703,-0.94,1.9213
U00566,0.2203,0.1351,0.1228,0.1648,0.2494,0.1077,neutral,148.5,28.25,0.591,180.4,0.323,0.0169,0.0296,-0.8567,0.5484,0.5623,-0.6393,-0.6419,0.8635,0.5659,0.1568,-0.942,0.2062,-0.6696,-0.2531,-0.0198,0.3527,-2.2018,0.8032
U00567,0.2598,0.1648,0.1388,0.099,0.2943,0.0434,neutral,173.0,49.6,0.529,140.3,0.18,0.0147,0.0303,-2.6852,-1.3778,-0.2502,0.5242,0.3973,0.4052,-1.135,-0.0229,0.4324,0.4634,-0.7879,0.3779,-0.1202,-0.5921,-1.3131,-0.4827
U00568,0.1758,0.1546,0.1442,0.1537,0.3167,0.0549,neutral,178.4,45.59,0.504,118.6,0.268,0.0179,0.0407,-2.2486,-2.5723,0.2904,-0.3733,-1.1422,0.6116,-0.3847,-1.6386,-0.2853,0.4158,-2.6447,0.6178,0.6997,0.1084,-0.5081,-0.181
U00569,0.2241,0.1206,0.1741,0.1216,0.2726,0.087,neutral,146.2,28.59,0.457,144.9,0.246,0.0129,0.0369,-1.6848,-2.8766,-0.48,-1.1083,-0.5026,0.2079,-1.5487,1.1544,0.3496,-0.3895,0.1194,-0.8226,-0.8388,-2.1782,-2.6195,-0.3078
U00570,0.1903,0.2143,0.1568,0.158,0.2796,0.0011,neutral,198.3,39.53,0.354,148.4,0.145,0.0075,0.0537,-2.1616,-2.2115,-1.2069,0.1476,-0.7968,0.6633,0.8457,-0.4438,-0.8753,0.5106,0.7269,-1.6067,0.6038,-0.8547,-0.4762,0.5932
U00571,0.1729,0.249,0.1419,0.1962,0.2308,0.0092,stressed,213.5,22.99,0.282,151.7,0.243,0.0164,0.053,0.1515,-1.8118,-0.6087,-0.45,-0.6914,-1.2415,-0.1706,-1.1097,-0.3982,-0.5743,-0.1109,-2.2447,-0.3534,0.9581,0.6039,-1.1542
U00572,0.3035,0.1231,0.1061,0.1388,0.3063,0.0222,neutral,202.1,35.28,0.608,155.3,0.263,0.0145,0.0229,-1.2745,-0.5795,-1.0162,-2.4479,-1.1775,0.9835,-1.2177,0.0972,-0.9871,-0.1191,-0.5071,-0.9119,0.2523,-0.6575,-1.3231,-0.2458
U00573,0.286,0.1271,0.129,0.1606,0.2789,0.0183,calm,161.3,18.39,0.478,123.3,0.157,0.0149,0.0352,-1.977,-0.4238,-0.3591,1.1837,-0.1316,0.6293,1.6113,0.9582,-1.3708,-0.4735,2.5994,-1.1126,-0.3267,0.6861,0.1452,-0.7335
U00574,0.2676,0.1116,0.1224,0.155,0.2467,0.0966,calm,199.9,44.1,0.694,147.5,0.118,0.0158,0.0408,0.8542,-1.0399,-1.5544,-0.5866,1.1649,-0.0009,-0.4761,-0.3541,-0.237,0.8829,-0.0418,1.5954,-0.2477,-0.2991,0.645,-0.219
U00575,0.2711,0.1353,0.1234,0.0946,0.2821,0.0935,neutral,195.7,46.88,0.34,154.1,0.275,0.025,0.0467,0.3212,-0.619,0.6787,-1.6331,-0.6825,-0.552,-2.2282,0.3169,-1.8579,0.8256,-1.3187,-0.3923,0.4914,1.8558,-0.8407,-0.9729
U00576,0.2443,0.1577,0.1485,0.151,0.2551,0.0434,neutral,221.9,24.31,0.347,128.7,0.35,0.025,0.0488,-2.1304,0.3945,-0.3528,-1.2091,1.1851,1.141,-0.9059,0.7541,-0.8443,-0.172,-1.6159,-1.035,-1.6994,-0.7138,-2.0066,2.4298
U00577,0.2627,0.1425,0.1395,0.0782,0.3159,0.0612,neutral,188.2,31.78,0.497,135.6,0.274,0.0194,0.0403,0.2725,-1.0254,0.3653,-0.5212,-1.8938,-0.6298,-0.2771,0.846,0.0871,-0.2487,-0.2271,0.83,-1.1231,0.0244,1.0275,-0.0047
U00578,0.2768,0.1447,0.0765,0.1489,0.2722,0.0809,calm,173.2,48.54,0.483,112.4,0.191,0.0058,0.0397,0.7233,-1.1375,0.1408,0.0662,-1.2286,-0.6699,1.217,-0.3498,-0.5142,-0.0165,-0.4932,-0.3405,0.2892,-0.0226,2.4789,1.46
U00579,0.2182,0.1813,0.1171,0.1414,0.269,0.0728,neutral,196.5,37.53,0.44,122.2,0.194,0.0128,0.047,1.188,-1.2185,-0.218,1.3868,-0.5379,0.5038,-1.6863,1.675,-1.017,-1.1662,1.4332,0.575,-1.1727,0.0851,0.2107,-1.5542
U00580,0.2359,0.1548,0.1369,0.0882,0.2843,0.1,neutral,186.5,29.51,0.448,154.4,0.178,0.0114,0.0351,0.777,-2.1112,-0.6416,0.2001,0.0661,1.8297,0.2034,1.1276,0.7099,0.9991,-0.3235,-1.2414,1.8261,-0.0501,-0.2967,-1.1719
U00581,0.2874,0.1192,0.1283,0.1374,0.2885,0.0392,neutral,203.1,33.69,0.57,174.2,0.262,0.0209,0.0495,0.0383,-1.6603,-0.3727,-1.2442,0.0546,0.009,-0.8198,0.3366,-0.7183,-0.0039,-1.5472,-1.9383,1.1236,0.7221,0.1365,-1.2192
U00582,0.1948,0.1359,0.146,0.1728,0.261,0.0896,neutral,145.2,41.95,0.466,142.1,0.039,0.0117,0.0287,0.9377,-0.981,-2.2636,-0.0397,0.6198,0.3118,-0.4025,0.3908,-1.3657,-0.0692,0.1036,-0.3585,-0.7528,-1.3091,-0.9814,0.722
U00583,0.2674,0.1473,0.1665,0.1051,0.2964,0.0173,neutral,226.9,30.23,0.572,178.0,0.103,0.0123,0.0299,-0.5319,-0.1566,1.2139,0.384,1.4564,-0.1073,-0.7613,0.9239,-0.7932,-0.1153,0.3695,0.6907,-0.2652,0.5452,-0.8641,-0.5285
U00584,0.2659,0.1477,0.1113,0.1639,0.29,0.0211,neutral,194.1,37.54,0.5,148.1,0.289,0.0047,0.0455,-2.682,-0.9547,-2.0297,1.2072,-0.5412,-0.2499,-0.533,-0.3816,-0.3618,0.6634,0.0376,-0.9956,-1.9371,0.9763,0.2454,-0.5231
U00585,0.2304,0.1774,0.1116,0.1491,0.2356,0.0959,neutral,188.5,30.23,0.637,146.1,0.213,0.0179,0.0364,-1.9837,-0.5776,-0.8492,-1.1019,0.8159,-0.7192,-0.703,-0.3106,0.0974,0.2419,-0.0719,-0.0824,-1.3937,0.2567,-1.2133,0.9061
U00586,0.2265,0.1199,0.1447,0.1689,0.2662,0.0737,neutral,215.6,36.96,0.364,142.5,0.188,0.0046,0.0249,1.5248,-0.6627,-0.483,-1.5136,1.7213,0.1143,-0.629,0.5023,1.0102,-2.3553,0.9415,-1.1756,-1.9333,1.7574,0.0564,-0.9452
U00587,0.3334,0.1074,0.0843,0.1439,0.2457,0.0854,calm,153.8,22.59,0.588,132.9,0.232,0.001,0.0308,-0.6563,-0.3489,-0.5387,0.2686,0.3145,-0.506,-0.6249,0.3075,0.4269,-2.3203,-1.4876,-1.3529,-0.5718,-2.0657,0.3433,-1.1004
U00588,0.2415,0.137,0.1603,0.1342,0.2587,0.0683,neutral,177.5,21.19,0.322,156.5,0.136,0.0123,0.0531,-0.9299,-1.0977,-0.102,0.9985,1.3258,-1.1151,0.2268,-0.4533,-0.414,0.1242,-0.001,-1.3774,-1.3708,1.2971,-0.8779,0.2475
U00589,0.2269,0.1596,0.176,0.133,0.2689,0.0356,neutral,185.0,42.36,0.443,128.9,0.134,0.019,0.0489,1.3666,0.0206,-1.2345,-0.3058,-0.5755,0.7231,0.7625,1.9789,-0.5782,0.7732,1.0751,0.3415,-0.906,-0.8006,0.381,0.1764
U00590,0.2313,0.1393,0.1718,0.0885,0.3232,0.0459,neutral,168.5,29.81,0.515,142.7,0.127,0.005,0.0395,0.1841,0.4379,-1.9668,-0.0288,0.2974,-0.8276,-0.6967,-0.7828,-0.8893,0.9519,-0.9095,-1.0842,-2.5425,0.3314,-1.147,-1.1525
U00591,0.3437,0.1256,0.0981,0.106,0.2771,0.0495,calm,182.0,29.99,0.585,150.0,0.214,0.0146,0.0416,-0.4474,1.3138,-0.9549,-0.8768,-1.1774,-1.1271,-1.5063,-1.4647,-0.4919,-0.5155,-0.8011,-1.1366,1.003,1.2231,0.4054,0.013
U00592,0.2834,0.1579,0.0918,0.1105,0.2789,0.0775,calm,211.7,43.73,0.586,158.4,0.187,0.0117,0.0328,-0.2122,0.4982,2.9297,-0.6859,-0.9027,0.392,-0.6873,1.0422,1.186,1.6405,0.2235,1.3397,-1.5237,1.0726,0.5741,0.0065
U00593,0.2649,0.0666,0.1639,0.131,0.295,0.0787,neutral,192.8,27.24,0.424,130.4,0.213,0.0193,0.0385,0.1029,-0.4289,-0.6774,-0.8577,-0.6098,-1.6328,1.103,0.0562,-0.0051,0.1696,-0.6315,0.1032,-0.8625,-0.7348,-0.243,-0.1485
U00594,0.2298,0.163,0.1311,0.1587,0.2829,0.0346,neutral,237.0,36.6,0.493,139.5,0.288,0.0133,0.0451,-1.5999,-0.1285,-0.0312,-0.6739,-1.1337,-1.2247,-1.4173,-1.202,2.0237,-0.1872,-0.7219,-1.2016,-0.6247,0.1137,0.0569,0.49
U00595,0.2655,0.1508,0.1135,0.1344,0.2969,0.0389,neutral,228.7,28.48,0.548,147.8,0.272,0.0037,0.0475,-0.6303,-1.1143,0.7033,-2.0777,1.6552,-0.0568,-0.412,-1.5288,-0.5326,0.9079,-0.0036,0.2972,0.7453,-1.1156,-1.8861,-1.2653
U00596,0.2414,0.1569,0.1361,0.1679,0.273,0.0247,neutral,167.6,39.27,0.599,163.8,0.189,0.0152,0.0434,-0.0009,0.2704,0.4059,-1.0549,-0.9113,0.1365,-1.283,-0.9127,-0.1351,-0.7821,0.0645,-0.9927,-2.6723,0.0029,-0.3633,0.9661
U00597,0.2122,0.1974,0.1531,0.1563,0.2717,0.0093,neutral,192.7,36.96,0.372,152.3,0.201,0.016,0.0506,0.8777,-2.778,0.4497,-0.1736,0.0681,-0.9041,0.289,0.6374,0.1492,0.4217,1.458,0.9713,-1.0862,0.2788,0.6816,-0.1138
U00598,0.3015,0.0815,0.1183,0.1154,0.2705,0.1129,calm,158.8,39.1,0.509,163.9,0.206,0.0125,0.0331,-0.5941,0.0963,-2.1915,-0.4336,0.5045,-0.2225,0.7631,-0.9241,-1.1323,0.0004,-0.7277,0.4433,-0.6031,0.0822,-2.528,-0.4403
U00599,0.2464,0.1001,0.1434,0.1396,0.2659,0.1046,neutral,165.9,40.77,0.492,158.2,0.248,0.0037,0.0267,-1.0657,2.1009,0.7911,1.2423,-1.3624,-0.0313,-0.9659,1.3504,0.2654,-0.4628,-0.8927,0.4386,0.1263,-0.557,-0.9862,0.4312
U00600,0.2342,0.1264,0.1349,0.1565,0.2703,0.0776,neutral,168.6,45.56,0.417,152.3,0.203,0.009,0.0338,1.5059,-1.2149,-1.2093,-1.1168,0.7468,-0.0652,-0.6507,-0.5352,-0.6923,-0.4422,-1.3161,-1.6165,-0.0158,-0.8664,0.1677,-0.0786
U00601,0.222,0.2033,0.1825,0.1642,0.212,0.0161,calm,182.0,29.74,0.533,132.6,0.299,0.0118,0.0469,0.4539,1.4896,-1.8889,-0.2049,-1.9208,-1.7343,-0.2226,-0.095,0.2589,-0.6395,0.6866,0.2555,-0.5771,0.2139,-0.8576,0.5861
U00602,0.2338,0.1607,0.1245,0.1487,0.2838,0.0485,neutral,202.6,32.44,0.537,106.1,0.214,0.0133,0.02,0.6443,-0.3663,0.1464,-0.7368,0.4736,-0.241,0.2914,-0.1831,0.1473,-0.2294,0.055,-0.2565,-1.8907,-1.7871,-0.84,0.767
U00603,0.2568,0.1121,0.1275,0.1301,0.2853,0.0882,neutral,196.1,41.73,0.478,150.0,0.277,0.0131,0.0171,-0.5586,1.512,0.0715,-0.1757,-0.8358,-0.7281,-0.0977,0.5819,-1.6854,-1.2747,0.0737,-0.1513,-2.1004,-0.6289,1.0711,-0.2743
U00604,0.2277,0.1295,0.1587,0.1423,0.2577,0.084,neutral,177.6,22.96,0.609,152.9,0.132,0.0173,0.0132,-0.208,2.0025,1.8255,-0.4884,2.4621,0.4062,-0.3813,0.0363,-0.6235,0.6236,-0.489,0.1114,-0.4204,-1.8317,-0.7835,-0.2694
U00605,0.2444,0.1607,0.1402,0.1191,0.2632,0.0724,neutral,179.8,29.54,0.432,139.9,0.238,0.0081,0.0412,2.5339,-0.6879,-0.4214,-0.6213,0.1432,-0.494,-0.4236,-1.7215,-0.4383,-1.3631,-0.9351,0.993,-1.0645,-0.5623,0.389,-0.4688
U00606,0.2698,0.1651,0.1225,0.0788,0.2985,0.0654,neutral,145.9,22.65,0.503,156.9,0.155,0.0132,0.0293,1.7283,-0.8335,1.2509,-0.1507,0.2764,-2.6667,1.4697,-1.0913,0.5585,-0.7737,-1.4837,0.7752,-0.6696,-0.2411,-0.4298,-1.9485
U00607,0.1905,0.0998,0.1116,0.1907,0.3026,0.1047,neutral,207.5,37.13,0.637,135.1,0.333,0.015,0.0395,-0.2582,1.0693,1.7504,-1.5692,0.698,-0.5622,-0.3392,-0.2393,0.6851,-1.6481,-1.6623,-0.2309,-1.7689,-0.1212,0.6957,0.1224
U00608,0.2199,0.1143,0.1618,0.1595,0.2784,0.066,neutral,167.1,23.72,0.617,136.0,0.119,0.0018,0.0487,0.8522,1.9566,-0.0491,-0.166,-2.2899,0.7958,-0.459,-0.3084,-1.0822,-0.3512,0.0596,-0.6183,-1.6847,0.5573,0.2027,-0.5504
U00609,0.3372,0.1114,0.1199,0.0477,0.2794,0.1044,calm,176.2,35.79,0.319,157.7,0.157,0.018,0.0309,0.5314,0.5154,0.8799,0.2549,-0.053,-0.2616,0.9978,-0.3762,-0.6361,0.6839,1.0669,1.4933,1.5929,0.1193,0.5857,2.0557
U00610,0.2124,0.2243,0.1778,0.1437,0.2409,0.0009,neutral,187.3,32.46,0.392,135.1,0.207,0.0111,0.0542,-1.0615,-0.7235,0.7704,-1.2218,0.3056,-1.7261,-0.3362,0.1785,-1.0575,0.5757,0.0573,-0.1098,0.6507,0.3905,-0.4786,-1.9709
U00611,0.2869,0.1279,0.0614,0.1794,0.2843,0.0601,calm,185.0,40.84,0.725,138.3,0.154,0.0125,0.0235,-0.3817,1.0157,-0.051,0.2088,0.7733,-0.5183,-1.3868,-0.4174,-0.3736,0.5761,0.5158,-2.2902,-1.8022,0.9111,-1.4138,0.7884
U00612,0.1272,0.2149,0.1439,0.1839,0.2536,0.0765,neutral,219.9,35.21,0.324,114.4,0.185,0.0116,0.0575,-0.9192,-0.0208,-1.8827,-0.7098,-0.3465,-0.4149,-1.6859,0.2762,0.4311,-0.6696,-2.5164,0.2341,-0.1072,0.9772,-1.4557,1.3703
U00613,0.2375,0.2118,0.1092,0.1491,0.2327,0.0597,calm,181.9,36.52,0.471,141.9,0.283,0.0099,0.0322,0.1949,-0.1287,-0.3667,-0.1518,-1.5716,1.7402,-0.7472,-1.1321,0.0079,-1.3834,-0.6057,1.0058,-0.1928,-0.9613,-1.3856,0.1215
U00614,0.2038,0.1583,0.1712,0.1987,0.267,0.001,neutral,181.9,40.5,0.509,130.2,0.269,0.0121,0.0302,1.0723,0.7953,-1.299,0.1335,-1.7386,1.072,0.2674,-0.1618,-1.7249,0.7089,-0.045,0.1419,0.8008,0.2253,-1.6206,0.7548
U00615,0.3086,0.116,0.1112,0.0786,0.3162,0.0693,neutral,160.2,29.77,0.62,177.1,0.2,0.0191,0.0195,1.7177,-0.362,2.1764,-1.015,1.0254,-1.2456,-1.1768,2.1868,-0.9016,0.2028,-1.2184,-0.0111,1.9861,0.2374,-0.5792,-0.4398
U00616,0.1979,0.1733,0.1575,0.1793,0.2389,0.0531,neutral,156.5,37.58,0.395,137.5,0.286,0.0229,0.0393,-0.0487,-0.2003,-2.1748,-0.1356,1.6399,0.5488,-0.7953,-0.8134,-0.9646,0.2516,-0.3302,-1.8676,0.285,0.1615,-0.394,-0.1819
U00617,0.1919,0.2264,0.1126,0.1653,0.2747,0.0291,neutral,191.1,27.97,0.416,125.7,0.235,0.023,0.047,-1.658,-0.6474,-0.4199,-1.0559,-0.8467,0.9011,-2.0872,0.032,-2.2057,-0.0976,-1.254,0.2502,1.5716,-0.4459,0.9423,0.3003
